Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-03-2020,,,,,,,,
B28F1490,004,04-12-2015,67,13,2007,,,,,,
B28F1490,004,05-12-2015,68,14,2006,,,,,,
B28F1490,004,06-12-2015,71,17,2003,,,,,,
B28F1490,004,07-12-2015,72,18,2002,,,,,,
B28F1490,004,08-12-2015,73,19,2001,,,,,,
B28F1490,004,09-12-2015,72,18,2002,,,,,,
B28F1490,004,10-12-2015,73,19,2001,,,,,,
B28F1490,004,11-12-2015,67,13,2007,,,,,,
B28F1490,004,12-12-2015,69,15,2005,,,,,,
B28F1490,004,13-12-2015,64,10,2010,,,,,,
B28F1490,004,14-12-2015,67,13,2007,,,,,,
B28F1490,004,15-12-2015,69,15,2005,,,,,,
B28F1490,004,16-12-2015,70,16,2004,,,,,,
B28F1490,004,17-12-2015,70,16,2004,,,,,,
B28F1490,004,18-12-2015,72,18,2002,,,,,,
B28F1490,004,19-12-2015,73,19,2001,,,,,,
B28F1490,004,20-12-2015,74,20,2000,,,,,,
B28F1490,004,21-12-2015,71,17,2003,,,,,,
B28F1490,004,22-12-2015,67,13,2007,,,,,,
B28F1490,004,23-12-2015,71,17,2003,,,,,,
B28F1490,004,24-12-2015,72,18,2002,,,,,,
B28F1490,004,25-12-2015,74,20,2000,,,,,,
B28F1490,004,26-12-2015,75,21,1999,,,,,,
B28F1490,004,27-12-2015,77,23,1997,,,,,,
B28F1490,004,28-12-2015,78,24,1996,,,,,,
B28F1490,004,29-12-2015,79,25,1995,,,,,,
B28F1490,004,30-12-2015,80,26,1994,,,,,,
B28F1490,004,31-12-2015,80,26,1994,,,,,,
B28F1490,004,01-01-2016,82,28,1992,,,,,,
B28F1490,004,02-01-2016,81,27,1993,,,,,,
B28F1490,004,03-01-2016,79,25,1995,,,,,,
B28F1490,004,04-01-2016,75,21,1999,,,,,,
B28F1490,004,05-01-2016,76,22,1998,,,,,,
B28F1490,004,06-01-2016,76,22,1998,,,,,,
B28F1490,004,07-01-2016,77,23,1997,,,,,,
B28F1490,004,08-01-2016,70,16,2004,,,,,,
B28F1490,004,09-01-2016,72,18,2002,,,,,,
B28F1490,004,10-01-2016,74,20,2000,,,,,,
B28F1490,004,11-01-2016,75,21,1999,,,,,,
B28F1490,004,12-01-2016,76,22,1998,,,,,,
B28F1490,004,13-01-2016,76,22,1998,,,,,,
B28F1490,004,14-01-2016,74,20,2000,,,,,,
B28F1490,004,15-01-2016,67,13,2007,,,,,,
B28F1490,004,16-01-2016,70,16,2004,,,,,,
B28F1490,004,17-01-2016,72,18,2002,,,,,,
B28F1490,004,18-01-2016,74,20,2000,,,,,,
B28F1490,004,19-01-2016,77,23,1997,,,,,,
B28F1490,004,20-01-2016,78,24,1996,,,,,,
B28F1490,004,21-01-2016,79,25,1995,,,,,,
B28F1490,004,22-01-2016,79,25,1995,,,,,,
B28F1490,004,23-01-2016,75,21,1999,,,,,,
B28F1490,004,24-01-2016,75,21,1999,,,,,,
B28F1490,004,25-01-2016,75,21,1999,,,,,,
B28F1490,004,26-01-2016,77,23,1997,,,,,,
B28F1490,004,27-01-2016,75,21,1999,,,,,,
B28F1490,004,28-01-2016,65,11,2009,,,,,,
B28F1490,004,29-01-2016,69,15,2005,,,,,,
B28F1490,004,30-01-2016,62,8,2012,,,,,,
B28F1490,004,31-01-2016,62,8,2012,,,,,,
B28F1490,004,01-02-2016,64,10,2010,,,,,,
B28F1490,004,02-02-2016,62,8,2012,,,,,,
B28F1490,004,03-02-2016,66,12,2008,,,,,,
B28F1490,004,04-02-2016,67,13,2007,,,,,,
B28F1490,004,05-02-2016,66,12,2008,,,,,,
B28F1490,004,06-02-2016,68,14,2006,,,,,,
B28F1490,004,07-02-2016,70,16,2004,,,,,,
B28F1490,004,08-02-2016,70,16,2004,,,,,,
B28F1490,004,09-02-2016,64,10,2010,,,,,,
B28F1490,004,10-02-2016,56,2,2018,,,,,,
B28F1490,004,11-02-2016,61,7,2013,,,,,,
B28F1490,004,12-02-2016,63,9,2011,,,,,,
B28F1490,004,13-02-2016,66,12,2008,,,,,,
B28F1490,004,14-02-2016,67,13,2007,,,,,,
B28F1490,004,15-02-2016,61,7,2013,,,,,,
B28F1490,004,16-02-2016,64,10,2010,,,,,,
B28F1490,004,17-02-2016,66,12,2008,,,,,,
B28F1490,004,18-02-2016,69,15,2005,,,,,,
B28F1490,004,19-02-2016,70,16,2004,,,,,,
B28F1490,004,20-02-2016,69,15,2005,,,,,,
B28F1490,004,21-02-2016,62,8,2012,,,,,,
B28F1490,004,22-02-2016,56,2,2018,,,,,,
B28F1490,004,23-02-2016,61,7,2013,,,,,,
B28F1490,004,24-02-2016,64,10,2010,,,,,,
B28F1490,004,25-02-2016,67,13,2007,,,,,,
B28F1490,004,26-02-2016,69,15,2005,,,,,,
B28F1490,004,27-02-2016,71,17,2003,,,,,,
B28F1490,004,28-02-2016,73,19,2001,,,,,,
B28F1490,004,29-02-2016,74,20,2000,,,,,,
B28F1490,004,01-03-2016,74,20,2000,,,,,,
B28F1490,004,02-03-2016,69,15,2005,,,,,,
B28F1490,004,03-03-2016,66,12,2008,,,,,,
B28F1490,004,04-03-2016,67,13,2007,,,,,,
B28F1490,004,05-03-2016,63,9,2011,,,,,,
B28F1490,004,06-03-2016,67,13,2007,,,,,,
B28F1490,004,07-03-2016,69,15,2005,,,,,,
B28F1490,004,08-03-2016,71,17,2003,,,,,,
B28F1490,004,09-03-2016,72,18,2002,,,,,,
B28F1490,004,10-03-2016,75,21,1999,,,,,,
B28F1490,004,11-03-2016,76,22,1998,,,,,,
B28F1490,004,12-03-2016,77,23,1997,,,,,,
B28F1490,004,13-03-2016,79,25,1995,,,,,,
B28F1490,004,14-03-2016,79,25,1995,,,,,,
B28F1490,004,15-03-2016,80,26,1994,,,,,,
B28F1490,004,16-03-2016,81,27,1993,,,,,,
B28F1490,004,17-03-2016,82,28,1992,,,,,,
B28F1490,004,18-03-2016,83,29,1991,,,,,,
B28F1490,004,19-03-2016,84,30,1990,,,,,,
B28F1490,004,20-03-2016,85,31,1989,,,,,,
B28F1490,004,21-03-2016,85,31,1989,,,,,,
B28F1490,004,22-03-2016,85,31,1989,,,,,,
B28F1490,004,23-03-2016,86,32,1988,,,,,,
B28F1490,004,24-03-2016,86,32,1988,,,,,,
B28F1490,004,25-03-2016,84,30,1990,,,,,,
B28F1490,004,26-03-2016,82,28,1992,,,,,,
B28F1490,004,27-03-2016,80,26,1994,,,,,,
B28F1490,004,28-03-2016,78,24,1996,,,,,,
B28F1490,004,29-03-2016,78,24,1996,,,,,,
B28F1490,004,30-03-2016,71,17,2003,,,,,,
B28F1490,004,31-03-2016,74,20,2000,,,,,,
B28F1490,004,01-04-2016,77,23,1997,,,,,,
B28F1490,004,02-04-2016,79,25,1995,,,,,,
B28F1490,004,03-04-2016,80,26,1994,,,,,,
B28F1490,004,04-04-2016,81,27,1993,,,,,,
B28F1490,004,05-04-2016,83,29,1991,,,,,,
B28F1490,004,06-04-2016,81,27,1993,,,,,,
B28F1490,004,07-04-2016,81,27,1993,,,,,,
B28F1490,004,08-04-2016,81,27,1993,,,,,,
B28F1490,004,09-04-2016,82,28,1992,,,,,,
B28F1490,004,10-04-2016,84,30,1990,,,,,,
B28F1490,004,11-04-2016,85,31,1989,,,,,,
B28F1490,004,12-04-2016,86,32,1988,,,,,,
B28F1490,004,13-04-2016,85,31,1989,,,,,,
B28F1490,004,14-04-2016,87,33,1987,,,,,,
B28F1490,004,15-04-2016,85,31,1989,,,,,,
B28F1490,004,16-04-2016,77,23,1997,,,,,,
B28F1490,004,17-04-2016,81,27,1993,,,,,,
B28F1490,004,18-04-2016,83,29,1991,,,,,,
B28F1490,004,19-04-2016,85,31,1989,,,,,,
B28F1490,004,20-04-2016,87,33,1987,,,,,,
B28F1490,004,21-04-2016,88,34,1986,,,,,,
B28F1490,004,22-04-2016,89,35,1985,,,,,,
B28F1490,004,23-04-2016,90,36,1984,,,,,,
B28F1490,004,24-04-2016,91,37,1983,,,,,,
B28F1490,004,25-04-2016,91,37,1983,,,,,,
B28F1490,004,26-04-2016,86,32,1988,,,,,,
B28F1490,004,27-04-2016,84,30,1990,,,,,,
B28F1490,004,28-04-2016,85,31,1989,,,,,,
B28F1490,004,29-04-2016,86,32,1988,,,,,,
B28F1490,004,30-04-2016,88,34,1986,,,,,,
B28F1490,004,01-05-2016,90,36,1984,,,,,,
B28F1490,004,02-05-2016,91,37,1983,,,,,,
B28F1490,004,03-05-2016,91,37,1983,,,,,,
B28F1490,004,04-05-2016,93,39,1981,,,,,,
B28F1490,004,05-05-2016,94,40,1980,,,,,,
B28F1490,004,06-05-2016,95,41,1979,,,,,,
B28F1490,004,07-05-2016,97,43,1977,,,,,,
B28F1490,004,08-05-2016,100,46,1974,,,,,,
B28F1490,004,09-05-2016,102,48,1972,,,,,,
B28F1490,004,10-05-2016,104,50,1970,,,,,,
B28F1490,004,11-05-2016,106,52,1968,,,,,,
B28F1490,004,12-05-2016,108,54,1966,,,,,,
B28F1490,004,13-05-2016,110,56,1964,,,,,,
B28F1490,004,14-05-2016,112,58,1962,,,,,,
B28F1490,004,15-05-2016,113,59,1961,,,,,,
B28F1490,004,16-05-2016,114,60,1960,,,,,,
B28F1490,004,17-05-2016,114,60,1960,,,,,,
B28F1490,004,18-05-2016,116,62,1958,,,,,,
B28F1490,004,19-05-2016,117,63,1957,,,,,,
B28F1490,004,20-05-2016,118,64,1956,,,,,,
B28F1490,004,21-05-2016,119,65,1955,,,,,,
B28F1490,004,22-05-2016,122,68,1952,,,,,,
B28F1490,004,23-05-2016,120,66,1954,,,,,,
B28F1490,004,24-05-2016,114,60,1960,,,,,,
B28F1490,004,25-05-2016,114,60,1960,,,,,,
B28F1490,004,26-05-2016,117,63,1957,,,,,,
B28F1490,004,27-05-2016,120,66,1954,,,,,,
B28F1490,004,28-05-2016,121,67,1953,,,,,,
B28F1490,004,29-05-2016,123,69,1951,,,,,,
B28F1490,004,30-05-2016,122,68,1952,,,,,,
B28F1490,004,31-05-2016,120,66,1954,,,,,,
B28F1490,004,01-06-2016,122,68,1952,,,,,,
B28F1490,004,02-06-2016,126,72,1948,,,,,,
B28F1490,004,03-06-2016,124,70,1950,,,,,,
B28F1490,004,04-06-2016,129,75,1945,,,,,,
B28F1490,004,05-06-2016,133,79,1941,,,,,,
B28F1490,004,06-06-2016,135,81,1939,,,,,,
B28F1490,004,07-06-2016,138,84,1936,,,,,,
B28F1490,004,08-06-2016,141,87,1933,,,,,,
B28F1490,004,09-06-2016,142,88,1932,,,,,,
B28F1490,004,10-06-2016,145,91,1929,,,,,,
B28F1490,004,11-06-2016,148,94,1926,,,,,,
B28F1490,004,12-06-2016,149,95,1925,,,,,,
B28F1490,004,13-06-2016,140,86,1934,,,,,,
B28F1490,004,14-06-2016,139,85,1935,,,,,,
B28F1490,004,15-06-2016,134,80,1940,,,,,,
B28F1490,004,16-06-2016,129,75,1945,,,,,,
B28F1490,004,17-06-2016,133,79,1941,,,,,,
B28F1490,004,18-06-2016,130,76,1944,,,,,,
B28F1490,004,19-06-2016,124,70,1950,,,,,,
B28F1490,004,20-06-2016,128,74,1946,,,,,,
B28F1490,004,21-06-2016,112,58,1962,,,,,,
B28F1490,004,22-06-2016,116,62,1958,,,,,,
B28F1490,004,23-06-2016,122,68,1952,,,,,,
B28F1490,004,24-06-2016,106,52,1968,,,,,,
B28F1490,004,25-06-2016,106,52,1968,,,,,,
B28F1490,004,26-06-2016,97,43,1977,,,,,,
B28F1490,004,27-06-2016,103,49,1971,,,,,,
B28F1490,004,28-06-2016,100,46,1974,,,,,,
B28F1490,004,29-06-2016,106,52,1968,,,,,,
B28F1490,004,30-06-2016,111,57,1963,,,,,,
B28F1490,004,01-07-2016,115,61,1959,,,,,,
B28F1490,004,02-07-2016,110,56,1964,,,,,,
B28F1490,004,03-07-2016,106,52,1968,,,,,,
B28F1490,004,04-07-2016,113,59,1961,,,,,,
B28F1490,004,05-07-2016,118,64,1956,,,,,,
B28F1490,004,06-07-2016,122,68,1952,,,,,,
B28F1490,004,07-07-2016,127,73,1947,,,,,,
B28F1490,004,08-07-2016,130,76,1944,,,,,,
B28F1490,004,09-07-2016,133,79,1941,,,,,,
B28F1490,004,10-07-2016,137,83,1937,,,,,,
B28F1490,004,11-07-2016,142,88,1932,,,,,,
B28F1490,004,12-07-2016,146,92,1928,,,,,,
B28F1490,004,13-07-2016,147,93,1927,,,,,,
B28F1490,004,14-07-2016,149,95,1925,,,,,,
B28F1490,004,15-07-2016,152,98,1922,,,,,,
B28F1490,004,16-07-2016,154,100,1920,,,,,,
B28F1490,004,17-07-2016,154,100,1920,,,,,,
B28F1490,004,18-07-2016,158,104,1916,,,,,,
B28F1490,004,19-07-2016,163,109,1911,,,,,,
B28F1490,004,20-07-2016,167,113,1907,,,,,,
B28F1490,004,21-07-2016,169,115,1905,,,,,,
B28F1490,004,22-07-2016,166,112,1908,,,,,,
B28F1490,004,23-07-2016,166,112,1908,,,,,,
B28F1490,004,24-07-2016,167,113,1907,,,,,,
B28F1490,004,25-07-2016,171,117,1903,,,,,,
B28F1490,004,26-07-2016,173,119,1901,,,,,,
B28F1490,004,27-07-2016,175,121,1899,,,,,,
B28F1490,004,28-07-2016,174,120,1900,,,,,,
B28F1490,004,29-07-2016,166,112,1908,,,,,,
B28F1490,004,30-07-2016,169,115,1905,,,,,,
B28F1490,004,31-07-2016,166,112,1908,,,,,,
B28F1490,004,01-08-2016,165,111,1909,,,,,,
B28F1490,004,02-08-2016,165,111,1909,,,,,,
B28F1490,004,03-08-2016,162,108,1912,,,,,,
B28F1490,004,04-08-2016,161,107,1913,,,,,,
B28F1490,004,05-08-2016,165,111,1909,,,,,,
B28F1490,004,06-08-2016,167,113,1907,,,,,,
B28F1490,004,07-08-2016,170,116,1904,,,,,,
B28F1490,004,08-08-2016,172,118,1902,,,,,,
B28F1490,004,09-08-2016,175,121,1899,,,,,,
B28F1490,004,10-08-2016,176,122,1898,,,,,,
B28F1490,004,11-08-2016,175,121,1899,,,,,,
B28F1490,004,12-08-2016,165,111,1909,,,,,,
B28F1490,004,13-08-2016,162,108,1912,,,,,,
B28F1490,004,14-08-2016,164,110,1910,,,,,,
B28F1490,004,15-08-2016,167,113,1907,,,,,,
B28F1490,004,16-08-2016,171,117,1903,,,,,,
B28F1490,004,17-08-2016,175,121,1899,,,,,,
B28F1490,004,18-08-2016,178,124,1896,,,,,,
B28F1490,004,19-08-2016,180,126,1894,,,,,,
B28F1490,004,20-08-2016,181,127,1893,,,,,,
B28F1490,004,21-08-2016,180,126,1894,,,,,,
B28F1490,004,22-08-2016,179,125,1895,,,,,,
B28F1490,004,23-08-2016,177,123,1897,,,,,,
B28F1490,004,24-08-2016,183,129,1891,,,,,,
B28F1490,004,25-08-2016,185,131,1889,,,,,,
B28F1490,004,26-08-2016,187,133,1887,,,,,,
B28F1490,004,27-08-2016,188,134,1886,,,,,,
B28F1490,004,28-08-2016,189,135,1885,,,,,,
B28F1490,004,29-08-2016,190,136,1884,,,,,,
B28F1490,004,30-08-2016,191,137,1883,,,,,,
B28F1490,004,31-08-2016,191,137,1883,,,,,,
B28F1490,004,01-09-2016,193,139,1881,,,,,,
B28F1490,004,02-09-2016,188,134,1886,,,,,,
B28F1490,004,03-09-2016,189,135,1885,,,,,,
B28F1490,004,04-09-2016,189,135,1885,,,,,,
B28F1490,004,05-09-2016,188,134,1886,,,,,,
B28F1490,004,06-09-2016,189,135,1885,,,,,,
B28F1490,004,07-09-2016,191,137,1883,,,,,,
B28F1490,004,08-09-2016,193,139,1881,,,,,,
B28F1490,004,09-09-2016,193,139,1881,,,,,,
B28F1490,004,10-09-2016,194,140,1880,,,,,,
B28F1490,004,11-09-2016,195,141,1879,,,,,,
B28F1490,004,12-09-2016,195,141,1879,,,,,,
B28F1490,004,13-09-2016,197,143,1877,,,,,,
B28F1490,004,14-09-2016,199,145,1875,,,,,,
B28F1490,004,15-09-2016,200,146,1874,,,,,,
B28F1490,004,16-09-2016,190,136,1884,,,,,,
B28F1490,004,17-09-2016,189,135,1885,,,,,,
B28F1490,004,18-09-2016,188,134,1886,,,,,,
B28F1490,004,19-09-2016,189,135,1885,,,,,,
B28F1490,004,20-09-2016,189,135,1885,,,,,,
B28F1490,004,21-09-2016,191,137,1883,,,,,,
B28F1490,004,22-09-2016,193,139,1881,,,,,,
B28F1490,004,23-09-2016,194,140,1880,,,,,,
B28F1490,004,24-09-2016,196,142,1878,,,,,,
B28F1490,004,25-09-2016,198,144,1876,,,,,,
B28F1490,004,26-09-2016,200,146,1874,,,,,,
B28F1490,004,27-09-2016,200,146,1874,,,,,,
B28F1490,004,28-09-2016,202,148,1872,,,,,,
B28F1490,004,29-09-2016,203,149,1871,,,,,,
B28F1490,004,30-09-2016,197,143,1877,,,,,,
B28F1490,004,01-10-2016,196,142,1878,,,,,,
B28F1490,004,02-10-2016,194,140,1880,,,,,,
B28F1490,004,03-10-2016,194,140,1880,,,,,,
B28F1490,004,04-10-2016,194,140,1880,,,,,,
B28F1490,004,05-10-2016,195,141,1879,,,,,,
B28F1490,004,06-10-2016,195,141,1879,,,,,,
B28F1490,004,07-10-2016,195,141,1879,,,,,,
B28F1490,004,08-10-2016,195,141,1879,,,,,,
B28F1490,004,09-10-2016,195,141,1879,,,,,,
B28F1490,004,10-10-2016,193,139,1881,,,,,,
B28F1490,004,11-10-2016,192,138,1882,,,,,,
B28F1490,004,12-10-2016,191,137,1883,,,,,,
B28F1490,004,13-10-2016,191,137,1883,,,,,,
B28F1490,004,14-10-2016,191,137,1883,,,,,,
B28F1490,004,15-10-2016,192,138,1882,,,,,,
B28F1490,004,16-10-2016,191,137,1883,,,,,,
B28F1490,004,17-10-2016,191,137,1883,,,,,,
B28F1490,004,18-10-2016,191,137,1883,,,,,,
B28F1490,004,19-10-2016,182,128,1892,,,,,,
B28F1490,004,20-10-2016,170,116,1904,,,,,,
B28F1490,004,21-10-2016,168,114,1906,,,,,,
B28F1490,004,22-10-2016,156,102,1918,,,,,,
B28F1490,004,23-10-2016,156,102,1918,,,,,,
B28F1490,004,24-10-2016,156,102,1918,,,,,,
B28F1490,004,25-10-2016,156,102,1918,,,,,,
B28F1490,004,26-10-2016,156,102,1918,,,,,,
B28F1490,004,27-10-2016,157,103,1917,,,,,,
B28F1490,004,28-10-2016,157,103,1917,,,,,,
B28F1490,004,29-10-2016,157,103,1917,,,,,,
B28F1490,004,30-10-2016,157,103,1917,,,,,,
B28F1490,004,31-10-2016,156,102,1918,,,,,,
B28F1490,004,01-11-2016,155,101,1919,,,,,,
B28F1490,004,02-11-2016,155,101,1919,,,,,,
B28F1490,004,03-11-2016,156,102,1918,,,,,,
B28F1490,004,04-11-2016,155,101,1919,,,,,,
B28F1490,004,05-11-2016,154,100,1920,,,,,,
B28F1490,004,06-11-2016,153,99,1921,,,,,,
B28F1490,004,07-11-2016,153,99,1921,,,,,,
B28F1490,004,08-11-2016,144,90,1930,,,,,,
B28F1490,004,09-11-2016,143,89,1931,,,,,,
B28F1490,004,10-11-2016,142,88,1932,,,,,,
B28F1490,004,11-11-2016,143,89,1931,,,,,,
B28F1490,004,12-11-2016,143,89,1931,,,,,,
B28F1490,004,13-11-2016,143,89,1931,,,,,,
B28F1490,004,14-11-2016,143,89,1931,,,,,,
B28F1490,004,15-11-2016,141,87,1933,,,,,,
B28F1490,004,16-11-2016,132,78,1942,,,,,,
B28F1490,004,17-11-2016,122,68,1952,,,,,,
B28F1490,004,18-11-2016,91,37,1983,,,,,,
B28F1490,004,19-11-2016,95,41,1979,,,,,,
B28F1490,004,20-11-2016,94,40,1980,,,,,,
B28F1490,004,21-11-2016,96,42,1978,,,,,,
B28F1490,004,22-11-2016,98,44,1976,,,,,,
B28F1490,004,23-11-2016,101,47,1973,,,,,,
B28F1490,004,24-11-2016,104,50,1970,,,,,,
B28F1490,004,25-11-2016,106,52,1968,,,,,,
B28F1490,004,26-11-2016,108,54,1966,,,,,,
B28F1490,004,27-11-2016,110,56,1964,,,,,,
B28F1490,004,28-11-2016,113,59,1961,,,,,,
B28F1490,004,29-11-2016,114,60,1960,,,,,,
B28F1490,004,30-11-2016,115,61,1959,,,,,,
B28F1490,004,01-12-2016,115,61,1959,,,,,,
B28F1490,004,02-12-2016,116,62,1958,,,,,,
B28F1490,004,03-12-2016,117,63,1957,,,,,,
B28F1490,004,04-12-2016,118,64,1956,,,,,,
B28F1490,004,05-12-2016,119,65,1955,,,,,,
B28F1490,004,06-12-2016,121,67,1953,,,,,,
B28F1490,004,07-12-2016,121,67,1953,,,,,,
B28F1490,004,08-12-2016,121,67,1953,,,,,,
B28F1490,004,09-12-2016,121,67,1953,,,,,,
B28F1490,004,10-12-2016,120,66,1954,,,,,,
B28F1490,004,11-12-2016,97,43,1977,,,,,,
B28F1490,004,12-12-2016,99,45,1975,,,,,,
B28F1490,004,13-12-2016,102,48,1972,,,,,,
B28F1490,004,14-12-2016,103,49,1971,,,,,,
B28F1490,004,15-12-2016,104,50,1970,,,,,,
B28F1490,004,16-12-2016,106,52,1968,,,,,,
B28F1490,004,17-12-2016,108,54,1966,,,,,,
B28F1490,004,18-12-2016,109,55,1965,,,,,,
B28F1490,004,19-12-2016,109,55,1965,,,,,,
B28F1490,004,20-12-2016,110,56,1964,,,,,,
B28F1490,004,21-12-2016,112,58,1962,,,,,,
B28F1490,004,22-12-2016,102,48,1972,,,,,,
B28F1490,004,23-12-2016,100,46,1974,,,,,,
B28F1490,004,24-12-2016,100,46,1974,,,,,,
B28F1490,004,25-12-2016,102,48,1972,,,,,,
B28F1490,004,26-12-2016,98,44,1976,,,,,,
B28F1490,004,27-12-2016,99,45,1975,,,,,,
B28F1490,004,28-12-2016,101,47,1973,,,,,,
B28F1490,004,29-12-2016,102,48,1972,,,,,,
B28F1490,004,30-12-2016,104,50,1970,,,,,,
B28F1490,004,31-12-2016,104,50,1970,,,,,,
B28F1490,004,01-01-2017,104,50,1970,,,,,,
B28F1490,004,02-01-2017,105,51,1969,,,,,,
B28F1490,004,03-01-2017,104,50,1970,,,,,,
B28F1490,004,04-01-2017,95,41,1979,,,,,,
B28F1490,004,05-01-2017,94,40,1980,,,,,,
B28F1490,004,06-01-2017,98,44,1976,,,,,,
B28F1490,004,07-01-2017,99,45,1975,,,,,,
B28F1490,004,08-01-2017,100,46,1974,,,,,,
B28F1490,004,09-01-2017,96,42,1978,,,,,,
B28F1490,004,10-01-2017,88,34,1986,,,,,,
B28F1490,004,11-01-2017,86,32,1988,,,,,,
B28F1490,004,12-01-2017,84,30,1990,,,,,,
B28F1490,004,13-01-2017,74,20,2000,,,,,,
B28F1490,004,14-01-2017,68,14,2006,,,,,,
B28F1490,004,15-01-2017,71,17,2003,,,,,,
B28F1490,004,16-01-2017,75,21,1999,,,,,,
B28F1490,004,17-01-2017,78,24,1996,,,,,,
B28F1490,004,18-01-2017,81,27,1993,,,,,,
B28F1490,004,19-01-2017,83,29,1991,,,,,,
B28F1490,004,20-01-2017,85,31,1989,,,,,,
B28F1490,004,21-01-2017,87,33,1987,,,,,,
B28F1490,004,22-01-2017,89,35,1985,,,,,,
B28F1490,004,23-01-2017,91,37,1983,,,,,,
B28F1490,004,24-01-2017,93,39,1981,,,,,,
B28F1490,004,25-01-2017,93,39,1981,,,,,,
B28F1490,004,26-01-2017,95,41,1979,,,,,,
B28F1490,004,27-01-2017,97,43,1977,,,,,,
B28F1490,004,28-01-2017,98,44,1976,,,,,,
B28F1490,004,29-01-2017,91,37,1983,,,,,,
B28F1490,004,30-01-2017,76,22,1998,,,,,,
B28F1490,004,31-01-2017,73,19,2001,,,,,,
B28F1490,004,01-02-2017,76,22,1998,,,,,,
B28F1490,004,02-02-2017,78,24,1996,,,,,,
B28F1490,004,03-02-2017,80,26,1994,,,,,,
B28F1490,004,04-02-2017,81,27,1993,,,,,,
B28F1490,004,05-02-2017,80,26,1994,,,,,,
B28F1490,004,06-02-2017,83,29,1991,,,,,,
B28F1490,004,07-02-2017,84,30,1990,,,,,,
B28F1490,004,08-02-2017,85,31,1989,,,,,,
B28F1490,004,09-02-2017,86,32,1988,,,,,,
B28F1490,004,10-02-2017,88,34,1986,,,,,,
B28F1490,004,11-02-2017,89,35,1985,,,,,,
B28F1490,004,12-02-2017,91,37,1983,,,,,,
B28F1490,004,13-02-2017,91,37,1983,,,,,,
B28F1490,004,14-02-2017,90,36,1984,,,,,,
B28F1490,004,15-02-2017,91,37,1983,,,,,,
B28F1490,004,16-02-2017,90,36,1984,,,,,,
B28F1490,004,17-02-2017,88,34,1986,,,,,,
